commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
605677ca57961b5edbb2e89abb15d0f34ca93678,1392794657,,,12,2,2,2,1,0.8120406807941,true,4.0,689015.0,38.0,11.0,false,86.0,1360486.0,195.0,4.0,1299.0,2318.0,3336.0,834.0,1876.0,2506.0,1088.0,2261.0,3078.0,0.14742114525517802,0.3062136185190199,0.4168133206985245
2ee5ac3b56cb88a0f3a3d9598e1aca4dbb539e2a,1371662632,,,50,49,1,1,1,0.0,true,2.0,14432.0,8.0,3.0,false,95.0,97687.0,272.0,2.0,86.0,698.0,769.0,86.0,645.0,716.0,82.0,636.0,703.0,0.01680161943319838,0.12894736842105264,0.14251012145748987
acf123d2f826b3fe2691a34c98363e94fa75b467,1372891072,,,51,5,3,2,1,0.6400052765822605,true,2.0,12372.0,8.0,3.0,false,16.0,112228.0,35.0,2.0,819.0,1701.0,2278.0,632.0,1603.0,2009.0,795.0,1600.0,2157.0,0.15441319107662466,0.3105722599418041,0.4186226964112512
a397df38c748d482ece18e164084a589d7f2d362,1365469892,1.0,,37,8,1,2,1,0.7642045065086203,true,3.0,-4614056.0,18.0,11.0,false,21.0,266572.0,60.0,7.0,701.0,794.0,794.0,701.0,773.0,773.0,632.0,680.0,680.0,0.7104377104377104,0.7643097643097643,0.7643097643097643
37798b728b66dc199bd63cbbe6124b5bbf951d51,1389529878,1.0,,157,2,3,1,1,0.16184032567477144,true,10.0,4684073.0,151.0,32.0,false,10.0,6211142.6,15.0,5.0,2.0,1937.0,1938.0,1.0,1701.0,1702.0,0.0,356.0,356.0,0.0014662756598240471,0.5234604105571847,0.5234604105571847
0109231fcdb3c9e850afef82ba27090a4a0178af,1362403264,1.0,,101,9,5,5,1,0.7201717461059521,true,6.0,-10201285.0,39.0,18.0,false,31.0,208716.88888888888,112.0,2.0,207.0,622.0,661.0,207.0,622.0,661.0,193.0,561.0,592.0,0.2449494949494949,0.7095959595959596,0.7487373737373737
74fa0f047475286f4bd1713cecf87a0474dd6018,1375953552,,,1,1,1,1,1,0.0,true,3.0,1319981.0,13.0,3.0,false,36.0,37251.0,81.0,3.0,38.0,2348.0,2379.0,38.0,1888.0,1919.0,11.0,2100.0,2106.0,0.0021543985637342907,0.3771992818671454,0.3782764811490126
0e4bd7f93b9bfadcc2bb6dfaeae7bb5ee00c194b,1376216535,1.0,,25,1,1,3,1,0.8725416159876916,true,3.0,1075321.0,12.0,2.0,false,148.0,199762.0,710.0,2.0,238.0,3137.0,3366.0,236.0,2373.0,2601.0,6.0,2837.0,2839.0,0.0012495537308104248,0.5066047840057123,0.5069617993573724
723486b120f3b2cc106c94191e8de9dc0b4c185f,1373332954,,,1,1,1,1,1,0.0,true,1.0,41827.0,6.0,3.0,false,8.0,635.0,25.0,3.0,735.0,358.0,785.0,711.0,358.0,761.0,605.0,333.0,649.0,0.8938053097345132,0.4926253687315634,0.9587020648967552
895e61c57f1c4e15e414a9e1f108d75a63378c83,1369439030,,,32,35,1,1,1,0.9000287667733149,true,4.0,1037298.0,32.0,11.0,false,42.0,281426.0,111.0,3.0,429.0,1683.0,1966.0,310.0,1388.0,1580.0,381.0,1470.0,1718.0,0.08200944611421211,0.3158007728638901,0.3690425075139545
ae65b07b4c67889ccf28a02a25f2d723c759e80e,1341399250,,,35,8,4,3,1,0.7056619244273801,true,8.0,-31678903.0,26.0,6.0,false,8.0,81632.25,15.0,3.0,141.0,137.0,156.0,140.0,136.0,155.0,102.0,99.0,114.0,0.7803030303030303,0.7575757575757576,0.8712121212121212
9a442afbfa409a67b619d0f5d59036143407ab4a,1355497208,,,4,1,1,1,1,0.0,true,4.0,-17397537.0,23.0,9.0,false,12.0,48464.0,37.0,4.0,9.0,601.0,601.0,9.0,587.0,587.0,9.0,469.0,469.0,0.018867924528301886,0.8867924528301887,0.8867924528301887
330a476f8a82c672d636d7da78b81cc46db1e9dd,1393241959,,1.0,1,1,1,1,1,0.0,true,1.0,19591.0,5.0,1.0,false,13.0,3285892.0,15.0,1.0,44.0,606.0,650.0,43.0,578.0,621.0,3.0,589.0,592.0,0.0027416038382453733,0.4043865661411926,0.40644276901987664
bc7dc55692fd8bd09d15779915e23bd89cbd6ba6,1357940832,,,12,8,1,2,1,0.7219280948873623,true,2.0,334097.0,10.0,4.0,false,105.0,252.0,566.0,3.0,573.0,1147.0,1588.0,507.0,1091.0,1476.0,554.0,1053.0,1481.0,0.15753619074652284,0.2991768379222254,0.4206642066420664
5ea7db9b7195132df4d8efea0a8e41e4f994b23c,1345238761,3.0,,93,174,3,3,1,0.7337413337519406,true,2.0,355847.0,10.0,3.0,false,22.0,85971.6,48.0,2.0,19.0,731.0,741.0,19.0,730.0,740.0,19.0,596.0,606.0,0.008741258741258742,0.26092657342657344,0.2652972027972028
2f907133aeaee09f58be30e75089c23b13573500,1376627694,,,397,66,2,2,1,0.9987849008387586,true,12.0,1631103.0,62.0,18.0,false,13.0,9540.0,16.0,1.0,2.0,843.0,844.0,1.0,784.0,784.0,1.0,712.0,712.0,0.0023446658851113715,0.8358733880422041,0.8358733880422041
7af5bdd41dccd62ee19953b3616bd9d0863253f7,1352304026,,,19,21,4,2,1,0.7750784672859096,true,2.0,123923.0,12.0,3.0,false,24.0,452689.5,66.0,2.0,9.0,1751.0,1753.0,9.0,1713.0,1715.0,9.0,1548.0,1550.0,0.0034542314335060447,0.5350604490500863,0.5357512953367876
d5cd6528f361979b073aabd036be0d28dc1c4b95,1379960336,1.0,1.0,10,8,2,1,1,0.7642045065086203,true,2.0,85196.0,11.0,5.0,false,7.0,1133550.0,11.0,3.0,362.0,1037.0,1143.0,357.0,920.0,1025.0,349.0,887.0,986.0,0.3421309872922776,0.8680351906158358,0.9648093841642228
f380c9e5745ff802ea8ec4fac8346c6e4d6b5261,1329924500,,,1,1,1,1,1,0.0,true,1.0,4670.0,4.0,2.0,false,8.0,2433226.0,16.0,2.0,29.0,475.0,477.0,29.0,475.0,477.0,26.0,162.0,164.0,0.15083798882681565,0.9106145251396648,0.9217877094972068
8ce8e4b6c0d38057c3ed93b08377cfab7461f65d,1351739792,,,30,2,2,2,1,0.9886994082884974,true,3.0,1632752.0,16.0,6.0,false,19.0,749896.0,43.0,2.0,4.0,376.0,380.0,4.0,375.0,379.0,4.0,348.0,352.0,0.0017692852087756547,0.12349610757254068,0.12491153573956122
30b997d31953d35213ad39ddb3804d791efe5a22,1350743972,,,5,0,1,2,1,0.9709505944546686,true,1.0,341804.0,8.0,4.0,false,81.0,75097.0,409.0,4.0,192.0,1587.0,1731.0,192.0,1575.0,1719.0,61.0,1465.0,1486.0,0.022819285977180716,0.5395656974604343,0.5472948104527052
8412c53c50b3239ff1bbc64fd22846ad2786b215,1389897733,,,12,0,3,3,1,0.8734790278701756,true,11.0,813833.0,66.0,38.0,false,150.0,61625.0,595.0,6.0,1972.0,5302.0,5302.0,1606.0,4157.0,4157.0,1874.0,4271.0,4271.0,0.2649053404916643,0.6035603277762079,0.6035603277762079
281e2a10628eb394b6b905286070c4f25ce9f134,1377852350,1.0,1.0,16,1,2,2,1,0.6722948170756379,true,2.0,172725.0,11.0,4.0,false,28.0,233370.0,63.0,3.0,3.0,2601.0,2603.0,3.0,2312.0,2314.0,2.0,1731.0,1732.0,0.0005098572399728076,0.2943575798776343,0.2945275322909585
ee2dd66c9c2350d9c4aa4ae535daed7e8d72dfb3,1348637660,,,6,1,2,4,1,0.9751060324573732,true,3.0,5383065.0,13.0,9.0,false,85.0,329969.25,340.0,5.0,158.0,2400.0,2418.0,158.0,2386.0,2404.0,140.0,2033.0,2043.0,0.05410590943975442,0.7805065234075211,0.7843438219493477
b94550f4199f858e5be491a97a2bc04959b9dcd3,1389906824,,,39,0,2,2,1,0.9957274520849256,true,5.0,2929508.0,30.0,12.0,false,28.0,85361.0,50.0,3.0,15.0,1834.0,1838.0,15.0,1348.0,1352.0,15.0,1621.0,1625.0,0.0022592487997740753,0.22903134707709685,0.2295961592770404
aaf09adf61926f1371a185591a727f715a95a794,1361484729,,,8,0,1,1,1,0.0,true,1.0,7731.0,7.0,3.0,false,52.0,517313.0,139.0,3.0,172.0,2680.0,2836.0,172.0,2369.0,2525.0,18.0,2370.0,2373.0,0.004796768492804847,0.5985862156021207,0.5993436001009846
2086a91059f022344f74143ffb2ce9d0c2d6691c,1373325065,0.0,,49,7,4,4,1,0.8311457746243661,true,7.0,3045242.0,37.0,9.0,false,28.0,1378194.4,61.0,2.0,3.0,767.0,770.0,3.0,743.0,746.0,1.0,634.0,635.0,0.002958579881656805,0.9393491124260356,0.940828402366864
fd398fbb73ae317e15ff39da9316700a523ec154,1372400857,,,21,17,2,2,1,0.8314743880097293,true,5.0,2207454.0,26.0,7.0,false,9.0,481.0,17.0,3.0,185.0,1402.0,1505.0,185.0,1307.0,1410.0,182.0,1314.0,1415.0,0.03606621994481672,0.2591643673630272,0.2790697674418605
fefea36baff5f65c56984ae27074e4ad95a3b511,1357857766,,,446,56,1,1,1,0.7750331414462882,true,6.0,1143489.0,33.0,13.0,false,29.0,3147.142857142857,45.0,2.0,1.0,910.0,910.0,1.0,903.0,903.0,1.0,833.0,833.0,0.0005717552887364207,0.2384219554030875,0.2384219554030875
5c95824191855b0012268f641e5e738888b8d13f,1377058481,,1.0,7,4,2,2,1,0.6840384356390417,true,2.0,927350.0,15.0,8.0,false,27.0,715817.0,62.0,3.0,112.0,2749.0,2786.0,112.0,2547.0,2584.0,104.0,1914.0,1945.0,0.018210197710718003,0.3321193201526188,0.3374956642386403
b4af87863485b1dd074ba9f639f5cf5c78fa8fa1,1357628282,,,8,7,4,5,1,0.8670089610455387,true,1.0,1215835.0,12.0,5.0,false,64.0,111312.6,199.0,2.0,806.0,818.0,1497.0,738.0,745.0,1369.0,651.0,772.0,1304.0,0.1894798023830282,0.22464399883754724,0.3792502179598954
188f306aa88a6a5b73959c74f1642720d7627789,1365791118,,,22,4,5,4,1,0.974309279151118,true,1.0,1281761.0,8.0,6.0,false,128.0,62905.0,731.0,6.0,412.0,3137.0,3290.0,412.0,2777.0,2930.0,396.0,2707.0,2848.0,0.09134836631385182,0.6231017027151403,0.6555453290381961
cfa84448e026805fa198b06fe06c9ccc2ebafd2c,1352216311,,,2,1,1,1,1,0.0,true,2.0,180979.0,16.0,7.0,false,14.0,5171.0,48.0,4.0,8.0,2125.0,2127.0,8.0,2075.0,2077.0,8.0,1865.0,1867.0,0.003116343490304709,0.6461218836565097,0.6468144044321329
6206d7e377cc5511042d2aa61a876d381493c8e5,1392795287,,,44,2,2,2,1,0.7131467486384921,true,2.0,990065.0,36.0,4.0,false,3.0,14509846.5,4.0,3.0,16.0,1369.0,1372.0,16.0,1115.0,1118.0,15.0,606.0,609.0,0.019253910950661854,0.7304452466907341,0.7340553549939831
6acac14aaffaebd6ee00325de57a710e459e6708,1368769903,,,11,19,1,1,1,0.0,true,2.0,348229.0,11.0,3.0,false,9.0,810449.0,14.0,2.0,0.0,305.0,305.0,0.0,266.0,266.0,0.0,194.0,194.0,0.003154574132492113,0.6151419558359621,0.6151419558359621
f38f943899ea95fe237be1d096ceafd35b57a843,1365582285,,,220,100,2,2,1,0.9908510896321009,true,3.0,7912867.0,34.0,21.0,false,11.0,672675.0,22.0,4.0,99.0,602.0,608.0,99.0,599.0,605.0,93.0,439.0,443.0,0.20042643923240935,0.9381663113006397,0.9466950959488272
bd5a9b87a784135d9da808fec77e23b8f4d538d0,1362768345,,,11,5,2,3,1,0.9850568223215079,true,2.0,83324.0,14.0,4.0,false,31.0,269427.0,60.0,2.0,354.0,1608.0,1785.0,354.0,1489.0,1666.0,340.0,1377.0,1543.0,0.08286755771567436,0.33487241798298906,0.3752126366950183
21f9409b2b116b44d206337b770ac0b783347101,1392225269,,,33,12,2,3,1,0.9877812438119248,true,7.0,3633251.0,50.0,16.0,false,1.0,4120124.0,2.0,1.0,191.0,2075.0,2201.0,189.0,1677.0,1802.0,182.0,1977.0,2094.0,0.024904735982580296,0.26918889493739795,0.2851115949918345
8644584eb6daf4d2870cee9bba5b849bc37e36d0,1342593156,,,62,0,1,1,1,0.0,true,4.0,687810.0,23.0,7.0,false,9.0,156307.0,14.0,2.0,0.0,597.0,597.0,0.0,597.0,597.0,0.0,480.0,480.0,0.0005263157894736842,0.2531578947368421,0.2531578947368421
825c00b96f049f39278d794a0e4968edce8abce6,1342095279,,,14,14,4,3,1,0.6458459985690298,true,3.0,-30756933.0,18.0,8.0,false,10.0,217616.0,21.0,3.0,60.0,104.0,138.0,60.0,102.0,136.0,50.0,83.0,107.0,0.3493150684931507,0.5753424657534246,0.7397260273972602
dfb1a090334d705425e739e8174a9c1c07009433,1392066568,,1.0,65,33,3,2,1,0.9171196527054952,true,11.0,942836.0,63.0,15.0,false,15.0,912306.0,71.0,6.0,197.0,810.0,883.0,189.0,760.0,830.0,187.0,775.0,842.0,0.13361762615493958,0.5515280739161336,0.5991471215351812
75e00f8358fe58b55c6d219c7184e66b89e55a1b,1376567335,1.0,,45,61,2,3,1,0.5880232478763932,true,4.0,1746023.0,35.0,16.0,false,34.0,117138.66666666669,97.0,2.0,24.0,410.0,424.0,24.0,410.0,424.0,24.0,405.0,419.0,0.004404510218463707,0.0715292459478506,0.07399577167019028
c25c60f6a9ab1ccf12f72f76d400e7c9c0d090b3,1390432037,1.0,,436,38,4,2,1,0.9453166521675876,true,29.0,8690594.0,230.0,120.0,false,43.0,924.0,78.0,4.0,182.0,2677.0,2677.0,181.0,1850.0,1850.0,17.0,2390.0,2390.0,0.0025217147660409078,0.3349677780891006,0.3349677780891006
5bdc35b11574439057cfbdee17cf83c40da2cea2,1324968251,,,33,28,1,2,1,0.7313079493118876,true,1.0,305359.0,5.0,3.0,false,21.0,625959.6666666665,43.0,2.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,98.0,98.0,0.002325581395348837,0.2302325581395349,0.2302325581395349
fd3b64bb16df5617cdc429130e8325eeda6b45c6,1369148237,,,15,10,1,1,1,0.0,true,5.0,679824.0,28.0,10.0,false,8.0,539900.0,10.0,3.0,2.0,265.0,266.0,2.0,258.0,259.0,2.0,183.0,184.0,0.009316770186335404,0.5714285714285714,0.5745341614906833
e3da6b07a0729db9ba5bc6b09952add79206c7e5,1367615288,,,9,1,2,2,2,0.9709505944546686,true,1.0,1092894.0,8.0,3.0,false,7.0,795667.0,11.0,2.0,189.0,205.0,292.0,185.0,197.0,281.0,184.0,189.0,273.0,0.40130151843817785,0.4121475054229935,0.5943600867678959
26440ae2cd4c8ffe44beecb6bb0cce19cb43bb7b,1362605330,,,173,4,3,2,1,0.5036988550877065,true,7.0,472080.0,43.0,13.0,false,80.0,146662.33333333337,231.0,3.0,9.0,1913.0,1915.0,9.0,1731.0,1733.0,8.0,1785.0,1786.0,0.002203182374541004,0.4372093023255814,0.43745410036719706
d82f267d038fb2eae9f680e6500c65bd46400627,1377696001,,,13,13,1,1,1,0.0,true,3.0,411394.0,21.0,7.0,false,6.0,2342571.0,8.0,3.0,22.0,1561.0,1573.0,22.0,1424.0,1436.0,20.0,1425.0,1435.0,0.003584841242744964,0.2434277910549676,0.24513485831341755
75ac0381a41c22c92f7efb602adf6ae22c832be2,1393255223,1.0,,43,2,2,2,1,0.5032583347756457,true,4.0,3693947.0,54.0,17.0,false,51.0,1248031.0,102.0,5.0,70.0,2288.0,2328.0,65.0,2097.0,2133.0,70.0,1769.0,1809.0,0.009558427571351644,0.2382875605815832,0.2436725901992461
306046c7d5c20454035fcea22ce3efeac1d11cfc,1363286255,0.0,,50,3,1,2,1,0.8595316914502931,true,5.0,2506595.0,41.0,29.0,false,117.0,3785.0,666.0,7.0,313.0,3328.0,3338.0,283.0,2923.0,2932.0,270.0,2951.0,2959.0,0.0649568552253116,0.7075743048897412,0.7094918504314478
e93aaf456a97bab2a9207e3c97defec66a4688be,1392715331,1.0,,48,2,2,3,1,0.8142554996197252,true,16.0,1152674.0,246.0,34.0,false,15.0,225824.33333333328,34.0,2.0,33.0,986.0,1012.0,33.0,796.0,822.0,25.0,433.0,453.0,0.031591737545565005,0.5273390036452005,0.551640340218712
b9efe1cd462177f5bb86363d767f74f3a4a53a23,1385142276,,,76,26,2,2,2,0.9930554830121974,true,2.0,878582.0,13.0,5.0,false,20.0,57880.0,37.0,2.0,271.0,645.0,721.0,189.0,519.0,574.0,268.0,636.0,711.0,0.33964646464646464,0.8042929292929293,0.898989898989899
6cd3e190c6ef6f5df9b1b101bd45102e44ca8588,1375990390,,,9,9,3,4,1,0.9182958340544894,true,3.0,26669.0,18.0,9.0,false,10.0,6899.0,22.0,1.0,100.0,568.0,666.0,100.0,557.0,655.0,0.0,124.0,124.0,0.006060606060606061,0.7575757575757576,0.7575757575757576
dd0a268e6b03fd097da9b43d3b21a42ab928e1c8,1353018007,,,342,345,3,2,1,0.6535994750086187,true,1.0,9003.0,13.0,8.0,false,59.0,129248.0,153.0,4.0,505.0,1721.0,2046.0,464.0,1649.0,1945.0,486.0,1406.0,1720.0,0.16238746248749586,0.4691563854618206,0.5738579526508836
2e7aa761b6c2b31f4cbd9703ee19090b6757508a,1379918677,,,38,29,3,3,1,0.7481319894909104,true,5.0,1391559.0,40.0,22.0,false,23.0,1928164.0,48.0,7.0,179.0,1152.0,1219.0,179.0,908.0,975.0,131.0,518.0,549.0,0.13664596273291926,0.5372670807453416,0.5693581780538303
e830c8d3fa0abc64e5ff75dfd0729d053f26971a,1373563582,,,2,0,1,1,1,0.0,true,2.0,25976.0,12.0,5.0,false,16.0,116173.0,24.0,3.0,8.0,781.0,783.0,8.0,755.0,757.0,7.0,636.0,637.0,0.011444921316165951,0.911301859799714,0.9127324749642346
c883862751d3081bbc05eb4b40fc15abd4fa5b1b,1378777352,,1.0,12,4,2,2,1,0.954434002924965,true,1.0,1279474.0,6.0,2.0,false,26.0,1676417.0,39.0,2.0,353.0,2570.0,2719.0,352.0,2249.0,2398.0,349.0,2440.0,2586.0,0.058557804918855615,0.4083988623055044,0.4328258323573699
6a6c2e3cd531ce9b6f69e75263f38c451e6c4f36,1349827827,,,1286,2,2,4,1,0.6294410999386396,true,14.0,-21826093.0,73.0,26.0,false,17.0,121557.6,67.0,2.0,58.0,138.0,176.0,58.0,138.0,176.0,52.0,94.0,128.0,0.14133333333333334,0.2533333333333333,0.344
a2d647126c21b2233e5d574143052070281062cc,1375361874,3.0,,1040,477,4,5,1,0.6738321335707412,true,21.0,1330435.0,97.0,24.0,false,39.0,197115.6,69.0,1.0,3.0,801.0,802.0,3.0,760.0,761.0,2.0,670.0,670.0,0.003836317135549872,0.8580562659846548,0.8580562659846548
8fb3ea3c06aa5783009b98f484bb1ca13d907ef0,1341332627,,,44,55,4,3,1,0.8691422812489827,true,2.0,181446.0,7.0,2.0,false,44.0,200172.5,198.0,2.0,589.0,414.0,879.0,589.0,414.0,879.0,558.0,367.0,806.0,0.31211613623673923,0.2054718034617532,0.4505862646566165
61a515a5a7feeeacd17821456459eb4cc828c695,1336466315,,,2,2,1,1,1,0.0,true,4.0,537462.0,16.0,9.0,false,10.0,1061207.0,16.0,3.0,1.0,893.0,893.0,1.0,893.0,893.0,1.0,725.0,725.0,0.0013614703880190605,0.49421375085091906,0.49421375085091906
69f6b86768ec2c3e8b6ccf4704bef13f6f8cc4f8,1347280003,,,4,1,1,1,1,0.0,true,3.0,30490.0,8.0,2.0,false,6.0,241789.0,13.0,2.0,8.0,1248.0,1248.0,8.0,1248.0,1248.0,8.0,1169.0,1169.0,0.003668976763147167,0.4769669792091317,0.4769669792091317
70145894724b7d4c45b179d92660808f74cc3186,1382660576,,,25,17,3,2,1,0.5579081548151076,true,2.0,16775380.0,45.0,4.0,false,14.0,32739.0,64.0,5.0,524.0,1065.0,1065.0,493.0,982.0,982.0,108.0,292.0,292.0,0.22064777327935226,0.5931174089068826,0.5931174089068826
d1d6b808afec4a4d74d004dc48832eaaf1b415b1,1376000994,,,72,34,3,5,1,0.7454555942369897,true,3.0,340517.0,19.0,9.0,false,36.0,146315.83333333337,58.0,3.0,98.0,867.0,887.0,98.0,821.0,841.0,91.0,733.0,749.0,0.11358024691358025,0.9061728395061728,0.925925925925926
c32302c5d5f35df39b49d32fcba47a4d36b3783a,1388820253,0.0,1.0,50,33,2,2,1,0.1638605128691584,true,2.0,248789.0,13.0,4.0,false,23.0,343796.0,42.0,3.0,11.0,1243.0,1249.0,11.0,1065.0,1071.0,4.0,1088.0,1088.0,0.003852080123266564,0.8389830508474576,0.8389830508474576
d1b783fd673448381445dce82e9160ba2f715a7c,1382021928,,1.0,23,7,3,2,1,0.7896900821428475,true,9.0,4409130.0,85.0,33.0,false,11.0,2561597.666666666,10.0,10.0,52.0,1463.0,1481.0,50.0,1386.0,1402.0,36.0,430.0,434.0,0.08008658008658008,0.9329004329004328,0.9415584415584416
6d05744f2a6452fde56941cebc7cd7fc00eba53e,1349846179,1.0,,445,431,3,1,1,0.6640449609791994,true,6.0,1189524.0,36.0,14.0,false,7.0,1281478.5,27.0,4.0,265.0,217.0,415.0,264.0,215.0,412.0,146.0,81.0,181.0,0.2615658362989324,0.14590747330960854,0.3238434163701068
112fc71ba453c2f43ce5ccb91108a504bcd6b5b6,1345323015,,,12,14,3,2,1,0.9131226292013046,true,6.0,1474114.0,42.0,9.0,false,14.0,4498044.75,35.0,2.0,836.0,323.0,975.0,829.0,320.0,968.0,336.0,106.0,344.0,0.7262931034482759,0.2306034482758621,0.7435344827586207
9f7c5bf5ad38237f2adac980afb69fcdb26678a3,1389325417,,1.0,2,2,1,1,1,0.0,true,2.0,2683934.0,21.0,9.0,false,98.0,139393.0,240.0,4.0,7.0,4337.0,4337.0,7.0,3500.0,3500.0,7.0,3348.0,3348.0,0.001142857142857143,0.4784285714285714,0.4784285714285714
a979c8007bf7376541c932c3e91d5ba1a95f4481,1363736141,,,39,4,4,6,2,0.7537070487471161,true,3.0,793831.0,18.0,6.0,false,36.0,2406966.0,86.0,3.0,194.0,378.0,378.0,165.0,338.0,338.0,191.0,368.0,368.0,0.4752475247524752,0.9133663366336634,0.9133663366336634
4c8f269dd19c742bd80ce3ff7db55ff53be4af7d,1392420568,,,12,1,2,2,1,0.961236604722876,true,2.0,824504.0,21.0,8.0,false,9.0,8950076.5,10.0,2.0,3.0,578.0,581.0,3.0,548.0,551.0,0.0,544.0,544.0,0.0006973500697350071,0.3800557880055788,0.3800557880055788
