commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
548d5228e5503d733b66d11d29e42739d2de4813,1355407202,,,18,17,2,1,1,0.927526588431676,true,1.0,-17701373.0,7.0,3.0,false,6.0,4301579.0,10.0,2.0,32.0,232.0,250.0,32.0,226.0,244.0,31.0,206.0,223.0,0.06072106261859583,0.3927893738140417,0.4250474383301708
6291af275084db4fbda8803f794729b6a0f1ace3,1344591635,,,2,2,1,2,1,1.0,true,1.0,33467.0,6.0,2.0,false,50.0,241502.0,222.0,2.0,177.0,1532.0,1602.0,177.0,1527.0,1597.0,154.0,1159.0,1218.0,0.07029478458049887,0.5260770975056689,0.5528344671201814
5b61df1f539d78cf9d164a142d731e471aa18d4e,1385539068,,,5,5,1,2,1,0.7219280948873623,true,4.0,103141.0,30.0,17.0,false,6.0,138114.0,6.0,5.0,116.0,845.0,931.0,82.0,749.0,803.0,30.0,300.0,314.0,0.0537261698440208,0.5216637781629117,0.5459272097053726
b916b06f1059611a1f7ecfa6781e1d27036d053e,1335216615,0.0,,64,49,2,2,1,0.4637724663856161,true,1.0,5209.0,4.0,2.0,false,47.0,1774.0,160.0,2.0,201.0,490.0,602.0,201.0,490.0,602.0,172.0,470.0,557.0,0.12590975254730713,0.34279475982532753,0.4061135371179039
7011f7f2a0495286f2180bae75608d800f5b0b38,1353556727,1.0,,79,46,3,1,1,0.975806081166386,true,6.0,-18317642.0,33.0,9.0,false,21.0,317304.33333333326,90.0,2.0,5.0,377.0,381.0,5.0,377.0,381.0,1.0,348.0,348.0,0.004219409282700422,0.7362869198312236,0.7362869198312236
6c9d9ab434ba2ecfee1d556842d311390010957e,1355397678,,,4,8,2,2,1,1.0,true,3.0,2959881.0,12.0,6.0,false,3.0,230548.0,3.0,7.0,770.0,943.0,1503.0,711.0,937.0,1440.0,618.0,722.0,1159.0,0.19134466769706335,0.22349304482225654,0.35857805255023184
b36f54593fcb8a262658682f847d1e90c667866e,1351958145,,,20,37,1,1,1,0.0,true,2.0,231487.0,11.0,5.0,false,44.0,92819.0,173.0,3.0,6.0,1146.0,1147.0,6.0,1118.0,1119.0,6.0,965.0,966.0,0.0024509803921568627,0.3382352941176471,0.3385854341736695
18ed0b0940da01eb25d5b6c56e0ac92d09a0b566,1338853759,0.0,,28,17,3,5,2,0.7985968887653377,true,1.0,57452.0,10.0,2.0,false,20.0,117660.83333333331,39.0,2.0,603.0,747.0,1220.0,603.0,747.0,1220.0,447.0,708.0,1030.0,0.2753534111862324,0.43577135832821146,0.6336816226183161
7224fde0f0d6206136b411276f8ee8bce8749dd1,1357585410,,,11,5,1,1,1,0.0,true,1.0,43364.0,13.0,7.0,false,23.0,264421.0,56.0,4.0,21.0,1044.0,1055.0,21.0,1009.0,1020.0,19.0,956.0,965.0,0.005834305717619603,0.279171528588098,0.28179696616102684
862bf3dfb2058c62eeb5c82544e66d3be267ec8c,1375101146,,,42,1,1,2,1,0.6931274153282879,true,2.0,679003.0,14.0,6.0,false,3.0,1429226.5,3.0,4.0,0.0,1281.0,1281.0,0.0,1105.0,1105.0,0.0,932.0,932.0,0.00018429782528566166,0.1719498709915223,0.1719498709915223
6e455cd97f04bf26bbe022be17c57e089cf502f4,1385734879,,,26,5,2,3,1,0.6091798776480637,true,1.0,11730.0,7.0,2.0,false,149.0,67760.0,470.0,1.0,258.0,1858.0,2060.0,194.0,1557.0,1705.0,120.0,1761.0,1832.0,0.0179498590713544,0.26138555110517725,0.2719181130396084
2cb30561416a499673c8a32cf7700963ca772da7,1341985106,,,4,2,2,2,1,0.6500224216483541,true,4.0,-30573460.0,16.0,7.0,false,10.0,1618464.5,16.0,2.0,1.0,103.0,103.0,1.0,103.0,103.0,1.0,87.0,87.0,0.013888888888888888,0.6111111111111112,0.6111111111111112
153c40ea1a026de17872c907ea543ea80bf5a074,1342650447,,,1,1,1,1,1,0.0,true,1.0,173082.0,7.0,3.0,false,6.0,4319950.0,9.0,3.0,0.0,1176.0,1176.0,0.0,1176.0,1176.0,0.0,991.0,991.0,0.0005235602094240838,0.5193717277486911,0.5193717277486911
90f77d71fe5815f08fe12e77e7645c6025ee0191,1342914680,,,373,7,2,2,1,0.4347105994761629,true,38.0,6373825.0,167.0,40.0,false,13.0,353455.0,24.0,2.0,0.0,1067.0,1067.0,0.0,1067.0,1067.0,0.0,948.0,948.0,0.000514668039114771,0.4884199691199176,0.4884199691199176
f4e1fa0ea7225da7eb3387f87538d47dfc03161c,1354634109,1.0,,163,37,3,2,1,0.9247548024237996,true,5.0,-17284530.0,36.0,12.0,false,19.0,2008.0,52.0,3.0,1.0,478.0,478.0,1.0,473.0,473.0,1.0,433.0,433.0,0.003937007874015748,0.8543307086614174,0.8543307086614174
c781e90929a6b3c39c0528a864cf560a5a8999e2,1349454042,,,68,1,1,2,1,0.5586293734521992,true,1.0,4549490.0,6.0,3.0,false,58.0,536078.5,276.0,4.0,1237.0,1520.0,1521.0,1231.0,1509.0,1510.0,1156.0,1405.0,1406.0,0.4341463414634146,0.5275797373358349,0.5279549718574109
01a977b66958ec1d03964bbe3aaf218ff044232b,1366762267,,,26,3,2,2,1,0.9575534837147482,true,3.0,-6267718.0,21.0,12.0,false,5.0,1558947.0,9.0,2.0,297.0,425.0,636.0,281.0,409.0,605.0,278.0,359.0,556.0,0.30760749724366043,0.3969128996692393,0.6141124586549063
497d222ecd790c79e22a6aada38862b7e58f55c4,1384770475,,,3,4,1,1,1,0.0,true,2.0,1543360.0,14.0,5.0,false,33.0,1775601.0,79.0,3.0,81.0,2005.0,2074.0,81.0,1504.0,1573.0,57.0,1750.0,1795.0,0.008769277290595706,0.26474145751436345,0.27154520713637736
5f9831768461c34533ff93f32b31e095b57d82d1,1388308738,1.0,,212,5,7,6,1,0.6724827014698381,true,6.0,689377.0,28.0,8.0,false,58.0,358132.4285714286,276.0,1.0,136.0,160.0,233.0,136.0,159.0,232.0,126.0,137.0,200.0,0.1163003663003663,0.12637362637362634,0.18406593406593408
a468dcaf98f73eb9fe40b6cea0465f0c7ea3ff28,1355843787,,,1,0,1,1,1,0.0,true,3.0,103019.0,11.0,3.0,false,5.0,359.0,19.0,3.0,183.0,1160.0,1221.0,183.0,1159.0,1220.0,176.0,1071.0,1127.0,0.05375037959307622,0.3255390221682357,0.34254479198299426
fcdd30a5fb99dd272cf29d909c46416f2e5084e1,1362580480,,,43,16,5,3,1,0.931839845295929,true,3.0,192938.0,19.0,5.0,false,47.0,743288.4,125.0,2.0,349.0,1992.0,2237.0,349.0,1722.0,1967.0,335.0,1654.0,1889.0,0.082312591866732,0.405438510534052,0.4630083292503674
74c08b640d7dc8085f24e46893b65076f78ec5b3,1380906026,,,26,13,2,2,1,0.8582307926411411,true,11.0,651718.0,36.0,7.0,false,11.0,681493.0,44.0,2.0,828.0,2030.0,2563.0,812.0,1506.0,2028.0,809.0,1802.0,2319.0,0.13035082072738974,0.2901512713228194,0.3733504988735114
2c144fccad21f60fd1e34436527c44abdba345dd,1341261309,,,4,2,1,1,1,0.0,true,1.0,248423.0,5.0,2.0,false,33.0,253085.0,98.0,2.0,587.0,300.0,765.0,587.0,300.0,765.0,556.0,260.0,700.0,0.31134712129681386,0.14589155953046395,0.3918390162101733
d27895aab8878fbf0d1b51173aa932608f3d3d29,1377122863,1.0,,70,1,4,2,1,0.9312601174687224,true,9.0,1187638.0,43.0,12.0,false,25.0,264246.0,59.0,2.0,56.0,1639.0,1670.0,55.0,1455.0,1485.0,46.0,1550.0,1571.0,0.008124459809853069,0.26810717372515125,0.2717372515125324
0dfcdaa16eef1910b1a271bba32d4e365cff7e51,1331199404,,,39,6,2,2,1,0.5601509015959413,true,1.0,23936.0,3.0,2.0,false,14.0,472277.83333333326,33.0,2.0,249.0,444.0,591.0,249.0,444.0,591.0,244.0,403.0,547.0,0.22643253234750466,0.3733826247689464,0.5064695009242144
9dc6784340117e469f46d2c3a2c5717b4f5a6d60,1376105165,,,5,3,1,2,1,0.8112781244591328,true,8.0,2279212.0,60.0,20.0,false,57.0,21883.0,225.0,3.0,3.0,2105.0,2107.0,3.0,1620.0,1622.0,3.0,1864.0,1866.0,0.0007144132880871584,0.3330951955706376,0.3334524022146812
eb1e9ae114eccae373157c5391d06c97eec1e0a2,1343296925,,,62,4,3,4,1,0.7683170207071851,true,4.0,40864.0,11.0,6.0,false,9.0,3969164.0,12.0,3.0,137.0,1055.0,1156.0,137.0,1055.0,1156.0,30.0,926.0,935.0,0.015523284927391088,0.4641962944416625,0.4687030545818728
23c63e08e8e068c9913a95171773cba5052fd15b,1344297138,0.0,,37,31,4,1,1,0.6652776929162986,true,1.0,63371.0,18.0,6.0,false,3.0,2401223.0,7.0,2.0,27.0,360.0,367.0,27.0,360.0,367.0,24.0,326.0,333.0,0.011536686663590215,0.15089986155976004,0.15413013382556529
c83bce1ce69bf704fbbe6ce944094c14e79996d2,1328797412,,,831,252,5,7,1,0.7470926391106485,true,6.0,755226.0,20.0,9.0,false,23.0,595269.2777777779,88.0,2.0,18.0,414.0,414.0,18.0,414.0,414.0,16.0,146.0,146.0,0.10559006211180123,0.9130434782608696,0.9130434782608696
c117074a4b0d615f8350c8159fb180167a7dbabf,1366096831,,,229,117,27,20,1,0.8993953563363367,true,10.0,-6556472.0,41.0,16.0,false,78.0,586894.1379310343,421.0,3.0,657.0,499.0,853.0,656.0,485.0,839.0,597.0,455.0,759.0,0.6637069922308546,0.5061043285238623,0.8435072142064373
b9efe1cd462177f5bb86363d767f74f3a4a53a23,1385142276,,,76,26,2,2,2,0.9930554830121974,true,2.0,878582.0,13.0,5.0,false,20.0,57880.0,37.0,2.0,271.0,645.0,721.0,189.0,519.0,574.0,268.0,636.0,711.0,0.33964646464646464,0.8042929292929293,0.898989898989899
6a5edbc3c916fa854963fe648d16761129165f4f,1368073719,0.0,,149,65,5,6,1,0.7922622657576491,true,5.0,-4998488.0,19.0,8.0,false,31.0,91068.33333333331,130.0,3.0,10.0,778.0,781.0,10.0,761.0,764.0,8.0,697.0,698.0,0.009404388714733545,0.7293625914315569,0.7304075235109718
ae7adbb92babf2dfc928daa76474aaba8e325d9c,1342823710,,,6,0,1,2,1,0.9182958340544896,true,1.0,236487.0,5.0,2.0,false,48.0,386231.0,182.0,2.0,272.0,1136.0,1242.0,272.0,1136.0,1242.0,234.0,952.0,1034.0,0.12119649303764828,0.4914904589994843,0.5337802991232594
725d636da5959aee1954a8e8d5ff383d2a8b7bb9,1370358879,,,18,2,1,1,1,0.0,true,5.0,-2072180.0,26.0,10.0,false,23.0,3130373.0,36.0,5.0,773.0,631.0,995.0,761.0,625.0,979.0,683.0,557.0,850.0,0.6699314397649363,0.5465230166503428,0.8334965719882468
a61e36e1117586bd273ed107e32b44ae771a38bb,1376485279,1.0,,53,2,4,4,1,0.9877359431019634,true,5.0,1251322.0,34.0,19.0,false,21.0,743012.0,27.0,5.0,289.0,1864.0,1987.0,289.0,1678.0,1801.0,286.0,1677.0,1798.0,0.05074257425742575,0.2966760961810467,0.3180693069306931
956731973ee872d38eebacfb519ed62d6767a319,1351158913,1.0,,93,18,12,6,1,0.7957363120497563,true,6.0,1155182.0,40.0,10.0,false,31.0,116577.94444444445,84.0,3.0,51.0,260.0,270.0,51.0,259.0,269.0,37.0,169.0,171.0,0.19895287958115185,0.8900523560209425,0.900523560209424
5e365931ced393088dfed65f7f5b1130b7f98d24,1381339787,,,26,0,1,1,1,0.0,true,4.0,394785.0,18.0,4.0,false,49.0,472344.0,113.0,2.0,393.0,1908.0,2207.0,391.0,1577.0,1875.0,374.0,1686.0,1970.0,0.05992329817833174,0.2695749440715884,0.3149568552253116
605749ca12af969ac122008b4fa14904df68caf7,1393258622,1.0,,627,378,19,9,1,0.6638827326650117,true,5.0,774184.0,64.0,18.0,false,181.0,32799.7,839.0,4.0,76.0,1708.0,1756.0,76.0,1467.0,1515.0,37.0,1610.0,1624.0,0.005115089514066497,0.2168528738726612,0.21873738053573832
6314435abdbe63b2c8c3bfebe8be4016078d48d2,1389987208,,,7,5,2,2,1,0.8112781244591328,true,12.0,2509306.0,66.0,19.0,false,70.0,926.0,145.0,4.0,1034.0,3902.0,4325.0,902.0,3286.0,3639.0,1015.0,2935.0,3342.0,0.14295764738989727,0.4131138314337977,0.4703813141972703
8cce194b586eb7c0e5256c5adfaac567ef616370,1379453758,,,4,3,4,4,1,0.9751060324573732,true,1.0,73488.0,8.0,4.0,false,49.0,2051.0,137.0,4.0,1121.0,2711.0,3557.0,823.0,2307.0,2895.0,918.0,1827.0,2512.0,0.15155013192612138,0.30145118733509235,0.4144129287598944
17daedc6cc482111e20e0ec1f884b851a08e953b,1360766074,,,64,31,5,4,1,0.7930595602892324,true,2.0,209955.0,13.0,5.0,false,19.0,552617.0,59.0,2.0,18.0,1773.0,1785.0,18.0,1541.0,1553.0,11.0,1493.0,1498.0,0.003115264797507788,0.3878504672897196,0.3891484942886812
a4f6ab0f3d9710713cd58ed9dddf12a8d8b2160b,1371638895,1.0,,53,83,2,3,1,0.20549612650752264,true,12.0,2493783.0,38.0,10.0,false,20.0,56415.5,34.0,1.0,45.0,698.0,701.0,45.0,678.0,681.0,41.0,572.0,575.0,0.06698564593301436,0.9138755980861244,0.9186602870813396
17c4fd71038b0603bf4f0035e46fc0ff1bc517f7,1377743632,1.0,,2288,2068,2,3,1,0.8098449994007378,true,16.0,4798560.0,82.0,15.0,false,50.0,931329.4285714284,117.0,2.0,15.0,467.0,472.0,15.0,451.0,456.0,15.0,432.0,437.0,0.017391304347826087,0.4706521739130435,0.4760869565217392
62c913c3ad4db1a03461f51304fac885196df8ca,1329486409,0.0,,213,130,9,5,1,0.8456862251332039,true,4.0,269234.0,18.0,10.0,false,23.0,159100.14285714287,83.0,2.0,26.0,555.0,558.0,26.0,554.0,557.0,23.0,167.0,167.0,0.13714285714285715,0.96,0.96
a95a2149a5ba805451a6d961b792ccd5b9984bea,1365732301,,,23,1,1,1,1,0.0,true,2.0,1910104.0,16.0,8.0,false,9.0,2006050.0,16.0,6.0,553.0,837.0,837.0,550.0,802.0,802.0,434.0,443.0,443.0,0.9177215189873418,0.9367088607594936,0.9367088607594936
30e6879d8139e13fc70b0d1c8ef13d7ee03ca5c3,1345562162,,,1,0,1,1,1,0.0,true,2.0,130952.0,14.0,6.0,false,8.0,928100.0,12.0,5.0,6.0,692.0,696.0,6.0,692.0,696.0,6.0,631.0,635.0,0.0030408340573414424,0.2745438748913988,0.27628149435273675
cc2b47aec1087f3c749820c72154751090a74179,1371187591,,,11,25,1,1,1,0.0,true,2.0,138048.0,9.0,3.0,false,16.0,14617.0,31.0,2.0,208.0,955.0,1151.0,186.0,897.0,1072.0,57.0,858.0,906.0,0.011939069575957185,0.17682173734046933,0.18670234664470972
be80a55d41f03a9e22d8d90a91bf6b9c09c0c692,1333046674,,,18,0,2,2,1,0.3095434291503252,true,1.0,446279.0,4.0,2.0,false,30.0,752192.0,69.0,3.0,492.0,962.0,962.0,492.0,961.0,961.0,483.0,803.0,803.0,0.3900080580177277,0.6478646253021757,0.6478646253021757
9ab69dbdecd61d273e816503ba08dce077b3614b,1376601878,1.0,,320,281,2,2,1,0.7024937655542477,true,3.0,86816.0,20.0,4.0,false,124.0,6024.0,499.0,2.0,885.0,1024.0,1717.0,668.0,1015.0,1491.0,860.0,994.0,1664.0,0.15153115100316789,0.17511439633931716,0.2930306230200634
652d602ebd0b54731f6ce6b2c85ed403a4c5a0cb,1345844470,,,1,1,1,1,1,0.0,true,1.0,8737.0,6.0,2.0,false,44.0,123801.0,104.0,2.0,108.0,1624.0,1670.0,108.0,1623.0,1669.0,103.0,1401.0,1444.0,0.044558697514995714,0.6006855184233076,0.6191088260497001
565dfc65fbab1df4ec5e83be627805c313aab04b,1368652515,1.0,,40,2,1,2,1,0.4537163391869448,true,2.0,1323699.0,12.0,7.0,false,2.0,555228.0,3.0,6.0,1142.0,2549.0,2549.0,1095.0,2223.0,2223.0,1027.0,2197.0,2197.0,0.22593406593406595,0.4830769230769231,0.4830769230769231
9f6ff7e312e6d6ddfc520bcfa8a4f40cf5806845,1386111623,,,16,0,2,2,1,0.5435644431995964,true,2.0,189563.0,21.0,13.0,false,12.0,605699.0,20.0,5.0,3.0,597.0,600.0,2.0,502.0,505.0,0.0,207.0,207.0,0.0016611295681063125,0.3455149501661129,0.3455149501661129
3dc1cc6c50924383d30b3ddc8ced389cc691b7ca,1372319565,,,24,25,2,3,1,0.7087347531332553,true,1.0,133538.0,6.0,2.0,false,27.0,6595.666666666668,69.0,2.0,14.0,1124.0,1131.0,14.0,1036.0,1043.0,14.0,1063.0,1070.0,0.002968533544429052,0.21056797941816746,0.21195329507223432
836ee3f4589f3ee58939a22cedc72e1163497f3f,1354921785,,,94,107,2,2,1,0.801271768765644,true,1.0,32318.0,6.0,2.0,false,19.0,2070254.0,44.0,2.0,522.0,1488.0,1866.0,470.0,1425.0,1760.0,503.0,1287.0,1652.0,0.1592920353982301,0.4070796460176992,0.5224399494310998
e499b9100b4582cdd2d9fda49132d95418484cdc,1371715493,,,68,143,2,2,2,0.8909177031937628,true,1.0,62786.0,7.0,3.0,false,15.0,3496437.0,26.0,3.0,78.0,438.0,459.0,75.0,375.0,395.0,77.0,429.0,450.0,0.14971209213051825,0.8253358925143954,0.8656429942418427
22d1c2458623a1cfbb91a50c13f18329c863f70b,1385007096,,,1,1,1,1,1,0.0,true,2.0,1211792.0,32.0,14.0,false,38.0,2575157.0,81.0,9.0,24.0,4235.0,4242.0,21.0,3568.0,3574.0,18.0,3238.0,3240.0,0.0028597230583985553,0.4875075255869958,0.4878085490668272
